label	text_a
4	你好，我的一个证件已丢失作废，可以注销吗
20	婴儿乘坐飞机需要提前报备吗？
5	身份证号掉了怎么坐飞机
6	通过你们约的接机和送机的发票怎么开
19	还是不行
19	你是机器人吗？
12	密封咸菜可以带吗
0	怎么帮别人查机票买没买
15	open票怎么使用
5	儿童需要提供什么证件办理登机
1	你好，帮小孩值机一直显示值不了
1	值机输入正确的信息还是没办法查询
12	充电宝用多大的
0	为什么查不到我的订单
5	没有身份证怎么办
1	如何帮孩子值机
0	历史关注的航班信息没有了
0	如何帮别人查询航班行程
4	您好，我的身份认证一直做不了
0	PRO版不显示2011～2015.01的行程，有办法解决么？
0	我今天没有航程，为什么显示有我的航班？
1	我的航班什么时间开放选座
7	请问如何办理升舱？
1	手机值机算换登机牌了吗？
12	矿泉水可以托运吗
1	在哪选座位
11	可以买票吗
1	换座位
13	手机办理了电子登机牌，是否可以在自助机上打印纸质登机牌
20	停车收费哪里办理
19	曹尼玛
12	请问随身携带液体有什么规定
11	不能购买机票吗
0	为什么不能显示行程？
0	我添加行程的时候显示已存在，但是没法值机
12	上机对充电宝有何要求
1	我定的8h4980机票，为什么不能手机值机，不能出电子登机牌
1	别忘了下午办理手机值机
14	只有行程单
12	酒可以托运吗
4	能不能用别人的手机号码进行认证
0	昨晚发现有我的航班信息，大连到北京南苑机场。从起飞时间、延误、及到达信息，全有。而我本人并没有乘坐飞机，是怎么回事？
15	可以提前多久打印登机牌
1	取消值机 会咋样
12	水果刀可以带吗
4	手机号被别人使用 该如何注销重新注册上传证件？
6	我的神州专车发票怎么开？
11	我想订上海至乌鲁木齐机票，点开后找不到订票窗口？
18	好的，谢谢
12	微波炉可以带上飞机吗
12	中联航KN2988R座 能够免费登记的行李重量
12	行李超重怎么收费的
12	托运行李一个行李箱加一床棉被是不是免费
1	你好，非本人机票不能在线选座吗
1	怎么样能帮助我乘机
12	剃须刀可以给上飞机吗
0	怎样查询我订没有订过机票啊
14	发票怎么申请
11	这个app上能购买机票吗
0	半年内的航班没有导入
11	户口本买票
8	怎么投诉航空公司
1	亲，可以值机，但是为啥走的座位还是选不了
15	机上是否有wifi如何查询
1	预留座位
8	转人工
1	这些位置是不是机翼旁
1	如何预留座位？
3	你好  我想查询到达某个城市某个时间所有的航班信息
1	不能选座位呢
0	行程没显示
12	请问航拍无人机能带上飞机吗
1	为什么手机值机只能值3个人？
15	退票是退多少
0	我在前两天就购票了。但是航旅纵横显示没有
1	电子客票超过13位
12	电动牙刷能随时带吗
1	能为别人办理值机吗？
0	路线图如何添加国际航班
1	手机值机  座位上有锁。
6	我昨天在你们这儿订的接机服务，结果首汽约车司机没有来接我，害我动车晚点在杭州多住了一晚，但司机钱已经收了，联系首汽约车客服，说要找你们处理，这事该怎么办
12	在这里值机后还可以办理托运吗
1	取消值机失败
11	app如何买票？
12	电动剃须刀必须托运吗
4	我的证件之前在另一个手机上登录过，我现在换手机了，怎么操作？一直显示我不能认证
20	吸烟区在哪儿
8	昨天到客服一直没有回复我，请问有电话号码？
1	如何预留座位
1	值机还能托运吗？
1	我想问下更新过的的航旅纵横如何选座
0	我的行程怎么没有显示
20	行李破损
13	电子登机牌二维码从哪获取
0	怎么添加亲属行程
1	值机失败，请稍后在试
12	飞机上可以携带避孕套吗？
0	在其他网站买的机票这里可以查到么
1	值机能不能大人和小朋友选择在一起？
12	春秋航空行李限额
15	福州到宜昌，宜昌中转到曹家堡要提取托运行李吗
1	你好，什么时间开始选座？
0	我是在注册航旅纵横之前买的机票、为什么注册完之后机票没有显示呢
1	如何添加其他乘客
3	航班延误了，登机时间会延后吗？
12	出入境行李要求
14	发票怎么取
20	婴儿可以坐飞机？
12	托运收费吗
1	会在起飞前多久开放选座呢
0	查不到票
0	如何查询别人的机票有没有出票
1	怎么取消值机页面不显示
12	充电宝能不能托运?
12	托运多少钱
11	多久前可以订机票
9	一个半小时的时间转机够吗
0	之前的飞行纪录，为什么都没有显示
13	如何打印机票
1	春秋航空选座
1	青岛航空可以手机值机吗
0	误删了很多行程
5	临时登机这名
12	你好，我的充电宝20000mAh，可以上飞机吗？
11	我怎么在上面买票
12	药水携带
20	老年人乘机
10	怎么申请常客卡
1	我怎么不能手机选座
12	中国联航行李限额
1	自己不出行，可以给家人选座位吧！
1	请问怎么选位置
12	这个人可以携带两个充电宝吗
0	为什么不显示我的行程在航线图里
15	丢了
1	你好！我就是本人为什么值机不下去
1	预约值机成功了，为什么不能取消，从新预约
3	北京到南昌 首都航空 经济舱 有托运吗
1	我无法取消值机
15	延误证明在哪里开？
15	提前多久到机场办手续
14	如何查看行程单
20	幼儿登机
11	国际航班为什么看不到价格
1	网上值机约好位子后，还要办理别的吗？
4	只需要修改认证的身份证名字
1	可以添加家人信息吗
5	机场可以办理临时身份证吗
8	东方航空公司客服。
15	丢了东西
14	我们需要电子机票行程单
15	你好，请问我可以在这里改签？
8	你们有人工客服电话吗？
0	我想查我朋友最近的航班信息
13	请问值机后还需要到机场打印登机牌吗？
15	你好，我从北京经停厦门转机到井冈山，可以直接托运到井冈山吗？在厦门不取行李
5	儿童乘坐飞机需要什么证件
1	怎么没有值机了
0	别人订的票我怎么查询航班信息
1	无法值机
1	我要取消值机，让我先取消孩子的，取消孩子，又说不让取消
8	航空公司电话号码
12	20寸行李箱可以不用托运
1	值机完成不显示座位
1	怎么添加乘机人？
11	8.31号的机票订不了吗
14	报销单据
5	只带护口本行吗ll周岁
11	别人帮买的机票
0	护照信息已经录入，为什么我的航班迟迟不显示
6	接送机发票问题
12	去哪托运行李
11	如何订票？
0	为什么春秋航空的没有记录
4	怎么取消或修改已认证的证件
5	13岁小孩没身份证可以拿户口本吗
1	请问为什么我预约选座后的飞机 取消不了值机
12	洗发水，沐浴露，护发素能带上飞机吗？
0	手动添加行程之后要审核多久
12	洗漱用具用托运吗
1	从哪选座位
19	滚
5	儿童可以用户口本登机
15	退票怎么办
1	帮其他人预约选座，但我不坐飞机
0	为什么国际行程不显示
15	你好，什么时间可以值机
6	你好 请问怎么取消送机服务订单？
4	如何添加 證件
14	机票报销
4	改手机号
1	为什么值机选不了座
4	你好！我要关联护照，怎么关联，提示我的中文名和英文名不匹配
1	我昨天换了6个人的登机牌，都退票了，全部取消了座位，但是只有一个人现在显示还没有取消选座，而且取消不了急死人了
3	怎么查询机场有哪些航线
15	怎么补登里程
10	什么叫常客卡
4	值机，手机验证码一直收不到
3	我之前买了一张到三亚的机票，换手了了，导致信息都没了，能帮忙查一下吗
1	你好 在航旅纵横值机的航班，但无法取消值机了
1	非本人行程 无法值机
15	我想问下从哪里可以看自己里程？
14	怎么打印发票
1	为什么和成人一起添加值机，儿童显示航班不同？FM821
8	需要人工客服
1	在哪个选项上定座位？
12	祥鹏航空有没有托运额
0	为什么出现很多不是我的航班行程
8	咨询电话是多少
4	怎么添加护照
1	你好，我要值机的时候要连朋友的一起值机怎么办理
1	没办法取消值机啊，好像是你们的系统出现故障了
1	柜台私自改我机票位置为什么
1	办理过值机的话，是否可以取消？
12	查找行李
15	机场雷达在哪看
19	试过了不好使
11	怎样订票
19	ume47218316客服回答简直是说废话啊
1	怎样选座
0	已经出票可是没有行程显示
12	22寸行李箱需要托运吗
2	可以购买旅豆吗？
15	飞机上的餐是怎么安排的
5	孩子户口本值机
12	亲，酒水能够托运吗
10	常客卡在哪
1	为什么有的座位是锁定的
0	可以用身份证查订单吗？
12	床上四件套能不能带上飞机
8	需要转人工
5	临时身份证
12	国航班机小孩的滑板车能带上飞机吗？
1	怎么预约选座
12	国际航班酒水携带要求
11	航旅纵横能购买机票吗
12	一个人可以带多少行李
11	如何查询联航的机票座位等级
15	怎么预订清真餐
12	上飞机能带铁锁吗
1	在线值机无法办理
1	手机值机以后，还可以打印登机牌吗
4	注销账户申请
0	怎么查看出港航班
20	病人
15	先问一下怎么找不到订餐的窗口了？
14	发票可以不和机票同时邮寄吗
1	麻烦问一下，我想知道如何预选第二个行程座位
1	取消值机后有什么问题
15	补登里程
0	同事帮忙订的航班，能查到航班号吗
3	你好  怎么查询所有航班到达出发的时间?
4	已申请，已认证的账号可以申请注销吗
4	怎么添加亲属的身份证
4	修改不了证件
0	国际航空的为啥没有显示
19	你媽死了
13	亲，和我同行的家属可否办理登机牌
1	为什么预订的座位调整了？
14	您好 电子发票怎么还不开啊
19	我是不是该卸载航旅纵横呢？
15	怎么改签
4	原来朋友用我的手机注册的账号，我想重新更改一下信息
12	电子耳温计能托运吗？
1	我要值机新加坡航空的
1	值机如何添加同行人
1	怎么退值机？
1	为什么不能手机值机呢
12	睫毛膏能带吗
1	请问怎么增加别人的航班，为他人选座
1	请人工帮我取消值机
0	我们在航空公司订的票为什么在航旅纵横上没收到任何信息呢
12	无人机可以上飞机吗
13	有了电子登机牌 还能要求打印纸质登机牌吗
11	买票点不进去？
0	为什么我2013、2014年的行程数据没有！
15	航班延误赔偿
11	航旅纵横能不能购买机票
3	KN2927是否延误
14	报销费用
5	身份证丢了，乘飞机怎么办
1	预约座位多久有结果
15	退票联系那里
1	提示该航班在不支持手机选座
14	电子行程单
1	APP上登记了身份证和护照，但是系统默认的是护照，值机时未注意，所以我取消了值机。可以重新值机吗？怎么在APP上将自动默认的护照改为身份证？谢谢！
0	可以尽快审核吗
20	如何申请有氧仓？
15	第一航段的飞机延误，第二段的飞机怎么办？
1	手机值机无法取消
3	航班信息错误
10	常客卡在哪里
1	添加儿童联系人选出生证明，证件号码怎么填？
1	这个办不了值机，是什么情况？
1	为什么我值不了机
4	如何修改原来登记护照的名字，原来的名字写错了
1	你好 我在办理值机过程中 提示同行的一名儿童与我们不同航班 我们六个人订的都是同一航班
1	请问东方航空国际航班不能为同行人选座？
1	预约好的座位，为什么被更换了
12	我拿两瓶酒在箱子里没有问题
12	万花油可以带吗
1	无法远商务舱座位
1	订错票但是二维码过安检了怎么取消座位
0	如何添加行程
12	充电宝多少毫安可以带？
12	洗面奶可以带上飞机吗
1	如何选位？
1	深圳航空班机可以手机在线为儿童办理值机吗？
4	证件添加
0	请问亚航的机票怎么添加
1	我是为家人办理的值机
1	经停乌鲁木齐，20点55到龙嘉机场的航班是哪班
15	电子客票号在哪？？
1	手机值机几号可以？
3	到晚上了，航班座位还没有开放，究竟有没有这个功能啊？
8	请问有电话客服吗？号码是多少？
15	退票
12	怎样办理犬只托运
12	白酒如何携带
0	我没有订机票，为什么航旅纵横显示我定了机票而且还已经值机
14	电子行程单能发到邮箱嘛？
15	旅游团队票可以选座吗？谢谢
1	加拿大航空可以在这个app上年值机么？
0	热力图在哪
12	洗漱用品可以带飞机么
1	请问办理了在线值机后去到机场流程是怎样？
0	首页不显示行程
1	行程保护取消
12	酒可以托运吗？
1	靠窗的飞机昨座位怎么选
1	值完机，需要换座位
20	怀孕四个月的孕妇可以坐飞机嘛！需不需要什么证明
0	你好，我昨天去柬埔寨的航班为什么没有显示
1	我现在不能值机选座
1	我的航班什么时候开始选座
1	机舱安全出口
0	请问国外廉航的航班号无法添加怎么办？
12	那个人可以带多少东西上飞机
0	添加行程还没有加入
1	瑞丽航空儿童手机无法值机
4	如何销户
1	怎么把小孩选座位加在大人上
1	我怎么办不了值机？
1	预约值机不成功
15	你好刚刚下了航旅纵横pro版可是打不开软件一直闪退我已经试过手机重启和重新下载软件都不行 求解求帮助
12	南航可以带多少公斤东西上飞机
1	为啥明明有很多空位置，我不能选
6	投诉 在贵平台预定了接送机服务 但是无法开具发票
3	航班延误已发更改起飞时间，是按照原起飞时间去机场还是按照更改时间去
20	85岁能坐飞机不
4	为什么认证都失败了
4	删除原有用户证件认证
15	我要求退票
1	我想了解10号出发成都几号能选座
15	提前多久进场？
1	我问一下携带婴儿如何值机
1	在网上购票    到机场拿身份证在自助机直接打印登机牌吗？
14	怎么打印电子发票
12	我带120润肤水和120乳可以带飞机上吗
1	你好！我想选座位
1	手机选座位
4	：换新护照信息怎么处理？
12	奶粉可以带吗
6	预约接机，司机没有来，退钱给我
15	你好，机场是否有快速通道
1	我可以为几个同行人值机
12	指甲油可以托运吗
6	接送机专车发票开不了怎么办
5	无身份证 乘机
12	禁止携带的物品
4	航旅纵横账号绑定的手机号不用了
1	请问可以帮他人预约选座吗
1	登记手续办理
1	四川航空国际航班手机上如何选座
11	不支持购票？
12	水乳可托运吗
12	食品必须进行托运蛮
12	可以托运什么东西
1	你好，选座位时添加的家人信息有误，如何修改？
12	HO1840航班有没有免费行李托运
7	升舱订单可以取消吗
15	机场雷达在哪里
1	如何帮其他人选座位
4	我找不回我的密码了
15	为什么我的旅程数没有导入凤凰知音的会员卡里
0	为什么不显示新的行程了
17	你好！
5	身份证过期能过安检吗
0	提取行程
12	你好，喷雾可以托运吗
2	旅豆干什么用？
8	山东航空联系电话
1	现在我们其它五人都一般好值机 就其中一名儿童无法办理值机 怎么办
12	金属玩具枪可以带上飞机吗
12	化妆品可以托运多少
11	购买机票
10	怎么注册常客卡
12	羽毛球拍可以带上飞机吗
1	我已值机，行程里怎么不显示座位号呢
4	更换身份认证
5	不到十一岁的儿童，需要带什么证件？
4	如何认证
1	取消不了值机
0	国际航班没有行程历史记录
11	我登记的名字跟你们出机票的名字不符
0	能用身份证查询机票？
12	充电宝每人可以多大的？
11	买票时名字写错一个字怎么办
1	值机失败
11	你们这上面能不能在线购买机票？
15	你们那个QQ群不对
19	没有解答问题
14	发票怎么开
15	物品遗失
12	请问银行POS机可以随身携带上飞机吗？
12	飞机上带1罐奶粉可不可以
8	rl人工服务
1	网上值机取消不了
12	昆明去泰国的飞机能带白酒吗？可以带几瓶？
12	电子值机要办理托运
15	快速安检
1	我在软件值机后，可以去机场取票吗？
15	无法兑换机场雷达码
0	为什么我未来的行程查不到，及为什么没有显示
5	临时身份证怎么办
11	我已经购买了机票，怎样在系统中选座呀
15	如果别人给我订票，我手机完成值机后，别人还能不能退票
1	如果取消值机，能不能重新值机？
12	随身携带液体
4	已经申请注销要多久
17	您好
1	请问上海航空公司的航班可以在航旅纵横上选座吗？
12	可以带上飞机的行李重量
8	有客服电话马
15	有没有航空延误险
15	如何下载pro
12	托运行李免费额度
0	添加的行程为什么一直在审核中呢？
15	电子值机以后最晚几点可以过安检
1	我的儿童已经取消值机了，为什么我的还是不能取消
7	如何办理升舱？
1	你好！请问在航旅纵横上如何办理选座
1	航班取消值机记录取消不了
4	是证件认证里的名字拼写错误
15	请问我有一个从深圳到重庆的航班为什么不能退改票？
1	为什么手机选不了座
12	口服液可以随身带上飞机吗
12	插排可以托运吗
4	为什么我的证件号反馈无法认证
1	进去座位页面根本没有取消值机的按键
1	为什么孩子不能和大人一起值机？
1	给我办理一下取消值机
1	取消值机还可以重新选座位吗
0	我的行程添加成功了，为什么没有显示
1	请问靠窗的位置
12	手提行李额
4	如何添加港澳通行证
8	航空公司电话多少
13	海南航空支持电子登机牌吗
9	联程票对转机时间有无规定
15	我想选前排座椅，请问什么时候能值机？
14	行程单没有怎么回事？
15	别人帮我选座之后，我要改签怎么办
0	2009年的行程看不到吗
0	手动添加了行程。还是不显示？
13	机票掉了还能补办吗
15	飞机上可以打开蓝牙吗
12	水果拼盘可以带上飞机吗
1	手机选座取消不了了，影响改签
1	我跟同行人同航班，同仓位等级，为什么不能给他手机值机？
0	国际间的航班不能显示？
4	我的身份证被其他账户认领
12	可以带移动电源？
0	我有明天下午13点40的HU489航班没有接到显示
1	为何手机不能选座
12	如何取托运的行李
1	你好，我想取消值机
12	乳液和防晒霜可以带上飞机吗？还是必须托运行李
12	电动剃须刀能托运吗
13	办理了电子登机牌还需要办托运手续吗
1	什么时候开放
15	飞机有Wi-Fi嘛
4	注销需要多长时间
15	我想问一下我乘坐的CZ390航班的飞机餐是午餐还是晚餐
4	为什么添加不了护照
3	卡塔尔航空能查到吗
1	两岁半儿童值机
1	您好！我怎么能看到我的手机值机之后的情况
13	怎么操作取登机牌
11	身份证可以查定的机票价格吗？
1	怎样删除常联系人？
1	办理他人值机取消
1	我的值机怎么取消不了
11	你好 我想问下我的行程不是联程航班
15	30000毫安充电宝如何申报
1	没有办法取消值机
1	为何无法值机
15	因飞机延误我要退票怎么解决
20	有氧舱
2	为什么我的航旅纵横手机选座只能提早2天，而我朋友的航旅纵横可以提早好多天选座？而且猜一猜点不进去，只出现上一行程结算情况？
1	值机在飞机起飞几天开始
5	一个大人带2个小孩怎么坐飞机
1	您好，为什么我的航班不能选座位
11	买票怎么操作
14	开发票
0	我的航班已经起飞时间更改了，为什么航旅纵横里还是没有更改
0	为什么有的行程不显示
1	儿童六岁，怎样值机？
11	忘了怎么订机票了，已查询好航班，无法点开预订，怎么回事？
1	怎样手机选座
1	出了登机牌就算办理了登机手续了吗？
12	为什么我没免费行李？
1	在哪选座
5	临时身份证哪里办理
14	我需要机票的报销发票
1	已值机还可以改座位吗
19	有病
1	怎样提前选择座位
1	怎么取消已经值机的飞机
17	客服您好
8	你们电话多少
1	可以帮别人值机吗？
1	我要取消值机
12	请问行李箱可以放泡沫状的浴液或洁面吗？
0	为什么更新后，所有历史飞行记录以及即将开始的行程都沒有了？
20	机票早已订好，但近期不慎脚受伤，我想申请地面轮椅，如何办理？
0	2011年前的行程能查看吗？
11	我已经认证过了，怎么买票
1	灰色带锁的位置是什么意思
19	问你问题为何不回答
11	帮我查看机票
1	为啥有时不能值机？
15	中转行李托运能直接到目的地吗
1	预约选座后到正式开放选座时不用再操作了吧，座位号不变了吧
1	怎么选位置
1	我想办值机选位置时，怎么能在加一人
0	怎么看过去的航班
1	出票了在哪选座位
0	为什么我的行程里面没有显示6月26日的行程
12	一次性刮胡刀可以不用托运吗
3	有航班起飞提醒吗
14	携程，同城的行程单怎么打印
1	我填写的信息都对的，在保存时候，显示提示我非本人行程，不可值机
11	麻烦问下怎么定机票
3	大暴雨能起飞吗
4	怎么添加护照号
13	值机二维码可以直接去安检口吗？
4	怎么绑定身份证
13	如何查询我的电子凭证
11	买机票名字错了身份证是对的
1	为什么明天起飞了还是选不了座，说没有航班信息
0	为什么之前的航程没有在内
0	怎么添加不了行程？
1	怎样为他人选座
12	纽扣电池可以带吗
3	您好，app里的拥挤度是指飞机的客座率吗？拥挤度是不是等于购买机票的人数 ÷  飞机的总座位数呢？
3	7.1号到贵州铜仁凤凰机场现在可以购票吗？
1	什么时候可以手机选座位？
0	在别的地方买票能在这上面看到吗
12	电饭煲能带上飞机吗
1	为什么儿童不能办理值机？
12	随机行李箱尺寸
1	常用联系人在什么地方找
11	订机票
14	5月29日天津航空7552航班和田飞乌鲁木齐的报销凭证怎么开
19	失望
12	充电宝可以带多大
15	刚看新闻四川发生了地震 想问一下明天下午飞重庆的航班是正常起飞吗
13	电子机票怎么托运
15	怎么办理航空公司VIP
4	认证失败
15	飞行里程兑换
12	硬盘带上飞机
1	我怎么不能手机值机
15	支付参数异常
12	笔记本电脑能托运吗？
10	你好，如何成为常客
12	飞机自带行李规定了带洗面奶等的数量吗？
6	我是在APP进行打车的、为何不能出发票
12	武汉飞往海口的飞机，能带香肠吗
8	客服电话多少
15	航班自己取消了行程，我怎么办
0	飞行记录
12	生鲜瓜果能过安检随身携带?
1	取消值机后可以接着选择吗
1	如何取消别人的值机
1	我的位子选的怎么取消呀？
12	洗发剂可以带么
1	婴儿需要到柜台办理值机吗
0	如何查看历史行程
19	太麻烦
20	老年人乘机有什么规定
1	预留座位总被调换
15	取消航班
15	你好，我下飞机了，然后把机票丢了，还能在补回来么？
1	提前选座
12	20000ma的充电宝可以带上飞机吗
14	我的报销凭证何时邮寄回来
12	珍珠粉可以带上飞机吗
4	名字换了，请问怎么更新
1	我给儿童值机没法完成
12	2万毫安的充电宝能带上飞机吗？
1	请问值机取消不了怎么回事
5	儿童乘机需要带户口本吗
4	我的微信认证都两天了，咋还没审核通过啊！
15	保险还能在买吗
12	托运三个人一个大箱子30公斤，行吗
17	有人吗？
0	行程不见了
1	因为修改座位问题投诉
0	我也没有购票凭证呀，能告诉我不显示行程的原因吗？？？？
14	报销机票怎么打印
14	机票行程单打印
1	既然不能保证我的座位，那你们提前预约值机有啥意思呢？我已经给朋友发送过座位了，现在岂不是很难看？
6	订接机服务，订单有误，用户取消订单为什么不退费？
4	我的姓名改了，身份证号没变，但是认证不了
1	被改座位
4	我认证不了
12	飞机能带水果么
4	两人的证件 如何认证
1	你好，我给我和6岁的孩子同时在飞猪上买了机票，但是刚才值机时孩子不能和我同时值机，显示与已添加的乘客航班不同，请为其单独办理值机。我不懂，这是什么意思呢？
1	我订的是东航的，显示可以添加同行人值机，可实际添加时却告知无法添加同行人，目前孩子无法手机值机😥
12	请问女士化妆品洗面奶可以带按压泡沫式的了吗
1	怎么帮别人选座位
15	离线模式怎么用
12	2万毫安的充电宝能随身带上飞机吗？
4	认证信息不是本人
17	你好，
0	为什么我买了机票，今天出发，还没有信息显示的？
0	非本人行程
1	预约选座取消
12	充电宝随身带还是随行李呢
12	普通人能托运蜂蜜吗
1	我给家人定的机票，想提前选座位，怎么操作？
0	没有历史乘坐航班记录
1	儿童可以值机吗
11	航旅纵横可以订票吗？
0	手机选完座位 怎么有的人发短信有的没有
1	相关错误是等我把验证码输完之后，进入下一步，结果显示，我的行程处于保护状态，我的详情不能被我自己查看。
14	行程单号
1	你好，我昨晚办理了值机，现在想取消值机重新选座位，怎么取消不了呢？显示我已打印行程单，但我实际没打印呢
5	无身份证怎么乘机
12	化妆品托运
1	儿童座位怎么值机
1	不能值机多人
12	眼膏可以托运吗
15	可以提前托运行李吗
0	无法手动添加行程，有报错
11	航旅纵横只能查询不能购买机票吗？
1	您好 取消值机后 可以重新值机吗
14	你好，如何取得报销发票？
12	带电池的风扇可以带上飞机吗
1	我要取消预约座位
3	请问8l9616取消了吗
12	两个人一起行李托运数可以合到一起吗
11	怎么属于联程机票
6	航班取消，扣除了接送机服务的取消费，怎么处理
12	能带花露水吗
8	请问一下客服电话是多少
15	如何申请儿童餐
1	预约选座算数吗
0	查询其他人的航班
14	打印发票
12	鼻炎用的喷雾剂可以随身携带吗？
4	添加证件
5	你好！持香港回乡证可以先值机选座号？
12	请问从上海去深圳的航班，要带一只5 KG内的狗狗，需要准备什么证件呢？
0	在国外的航班不能添加？
13	电子登机牌，在哪找到
12	请问吉他能带上飞机吗
1	怎么坐飞机
12	液体药品托运
11	儿童无成人陪同服务怎么办理或买票
15	染发剂可以带出国吗
14	请问哪里拿发票报账
1	HU7907西安-巴黎，06月11日。啥时手机值机？
12	笔记本电脑取下电池可以托运吗
12	飞机可以带化妆品吗
1	手机选座位在哪里？
1	添加行程后，显示非本人行程，无法值机
12	飞机上可以带成条的烟吗？
1	值机取消失败
0	我没有订过这张票，为什么出现我的订票信息呢
12	廉价飞机有免费行李托运吗？
1	明天的航班，今天值机选座紧急出口为什么选不了
0	国际飞行记录
1	儿童为什么不能值机
4	忘记就账号了，认证不了怎么办？
12	可以携带中药吗？
1	同行三人网上选坐，名字后面没有+号
4	换了一个手机后，用户名登录不了，不知是帐户还是密码记错
4	认证频繁提示被其他账号注册
20	您好，我的钱包遗失在客舱里了，能帮忙找一下吗？2019年7月13日昆明长水机场飞往北京的海南航空HU7112次航班
20	折扣商务舱是否可以享受贵宾厅服务。
1	预约值机为什么最多只能选三个？
0	怎么查不到飞机订单
15	开飞行模式能玩手机吗
15	行李托运停止时间？
1	常用联系人页
12	化妆品能带多少上飞机
19	国航也不行
12	国内航班可以带小型植物吗？多肉？
1	儿童不能选座吗
12	国际航班托运规定
1	我订的票是商务舱，为什么只能选头等舱的座位？
1	为什么值机不成功
1	是不是还没开始选座
1	怎么才能避开机翼
11	怎样查询自己的机票订单
1	可以大人先手机值机，儿童再去机场柜台办理值机吗
8	航旅纵横客服电话多少
1	同行人跟我是同舱位同行班，为什么选不了座位呢？
0	为什么我没有退票结果航旅纵横显示我已退票了
1	你好，通行5人，如何同时选座
1	我取消今天下午出发重庆到天津的值机业务取消不了
20	我今天在飞机上拉下了我的充电宝！能不能找回
0	添加成功的行程不显示
4	证件无法删除
1	值机失败是为什么？
1	我想在手机上办理值机手续，请问几点能办
1	怎么帮助别人选座
20	婴儿乘机规定
13	补打登机牌
1	为什么不能选座位呢
3	我的航班晚点了 那我是不是可以晚一些去机场
20	你好！请问机场停车一天收费标准是多少？
14	莫斯科机场哪里可以打印国航的行程单
14	你们这个可以打发票吗
13	可以补以前的登机牌吗？
11	怎么购买往返机票
1	同行选座可以选几人？
12	行李箱托运能带面膜吗
15	飞机延误如何索赔
5	身份证读不出信息，如何办理登机
1	值机后还能托运行李吗
15	飞机延误赔偿
1	而且还不能值机
1	边上的座位上锁
1	晚了五分钟，不能值机了。
0	国外航班没显示的吗？
0	请问一下，带的计算机可以上飞机吗？里面有电池，需不需要拆开看
1	可以自己选座位吗
0	春秋航班无法加入
1	同样航班，我朋友已经值机好了
1	成都航空支持儿童值机吗
0	关注列表里的航班没了
15	没有行李托运可以直接取票安检吗？
12	超出的行李如何收费
13	我需要7月13日，从兰州到成都的电子登机牌。
12	你好请问为什么行李不给免费托运
8	东航北京头等舱休息室电话
13	如何下载登机二维码？
15	飞机起飞前多久不接受安检
3	不是用完手机号订的票能查到机票吗
0	已经开启消息通知 可是没有短信提醒
8	航空公司电话
1	我重新预约值机为什么添加同行人时会提示重复预约
1	可以帮其他人在我的手机上值机吗
1	手机值机后，是不是可以直接去登机口登机？
12	你好，携带行李上机登机行李箱尺寸是不是每个航空公司都不一样吗？我是吉祥航空他们有什么要求吗？
5	乘机证件有哪些
1	为什么不能给同行的人办理值机
12	冷吃兔可以带上飞机吗
19	可以骂人吗😓
12	请问天津航空对随身携带行李箱的规定
1	修改乘机人电话
1	请问一下，我的航班怎么选不了座位好
1	早上预约了座位号，不知道成功了没有
12	每个人可以免费托运多少东西
1	我为什么在航旅纵横上不能够值机
1	为什么不能手机选座了？
1	我选完的座位被占用了
0	别人帮我买的飞机票但是留得他的手机号为什么我这里没有行程显示
19	互动你妈啊
12	行李限几件
0	而且也不显示之后的行程，查不到航班
1	无法为孩子值机
4	护照认证英文名格式如何填写？
1	我提前选择的座位，为什么没有经过我的允许，把我座位改了？
1	明天的飞机怎么不能选座啊
12	行李托运购买
1	提前多久可以选座
8	需要人工服务
15	航班群
1	我想问下，孩子怎么值机
12	如果超过免费托运额度
1	值机是随时都可以还是要在起飞前几天内
1	值机只能帮同行两个人值机吗
12	牛奶可以托运?
4	我认证身份证和孩子的姓名串了，需要马上修改，怎样处理。急！
12	周黑鸭能带上飞机吗
13	电子登机牌可以登机吗
0	国航航班行程查不到
1	小孩手机不能办理选座值机。怎么操作？
0	输入身份证查航班可吗
4	更换护照后如何办理证件认证
3	航班拥挤度
4	收不到短信验证码
12	沈阳到泰州 行李托运怎么收费
14	你们能寄给我行程单吗？
1	为什么我选不了，提示还未值机
15	航班起飞前多久可以办理值机
15	cz3297有餐吗
1	常用联系人怎么删除
4	删除已认证的证件
0	为什么无法行程验真
12	携带行李
11	机票看不得到价格
1	上航值机要付费吗
14	怎样补打行程单
12	哪些动物可以托运
1	同行人值机办理
17	这个软件能做什么
0	值机后会有短信提示吗？
4	变更账户证件信息
0	值机记录没有了
1	春秋航空是不可以选座么
15	今有事无法登机怎能退票
4	认证护照需要几天
1	请问小孩怎么认证身份?我想选机票座位
14	为啥我的行程单申请不了
15	我想改签怎么弄
15	我要预约儿童餐，素餐怎么做？
8	客服电话是多少
2	我竞猜赢了旅豆怎么没到帐
12	随身携带行李规定
1	如何查看常用联系人
15	找不到电子客票号
8	你们有电话吗
13	值机成功生成的二维码是干什么用的
1	选座，有些座位加锁
15	以添加QQ群，多久能通过
1	我没有值机，为什么自动值机了呢
11	怎么订往返机票
3	航班预警什么情况？
12	乘机能带液体护肤品吗
1	国航航班值机，同行三人
1	我国际航班没显示，没法值机
1	预定好的座位为啥给我换了
11	在哪购票
